,employeeno,trainings_attended,last_performance_score,targets_met,previous_award,training_score_average,no_of_previous_employers,promoted_or_not,age,working_for,is_female,schooled_abroad,is_married,was_disciplined,was_moved,division_Business Finance Operations,division_Commercial Sales and Marketing,division_Customer Support and Field Operations,division_Information Technology and Solution Support,division_Information and Strategy,division_People/HR Management,division_Regulatory and Legal services,division_Research and Innovation,division_Sourcing and Purchasing,channel_of_recruitment_Agency and others,channel_of_recruitment_Direct Internal process,channel_of_recruitment_Referral and Special candidates,qualification_First Degree or HND,"qualification_MSc, MBA and PhD",qualification_Non-University Education
17999,YAK/S/25682,2,12.5,1,0,49,0,0,54,13,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
18000,YAK/S/25684,2,10.0,0,0,54,1,0,22,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
18001,YAK/S/25687,2,12.5,1,0,78,0,0,33,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
18002,YAK/S/25688,2,10.0,0,0,48,1,0,25,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18003,YAK/S/25689,2,7.5,0,0,41,1,0,27,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
18004,YAK/S/25691,2,10.0,0,0,38,1,0,38,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18005,YAK/S/25692,2,0.0,0,0,50,0,0,21,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18006,YAK/S/25693,2,7.5,0,0,43,1,0,39,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18007,YAK/S/25694,2,7.5,0,0,60,1,0,42,15,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
18008,YAK/S/25695,4,12.5,1,0,76,2,0,25,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
18009,YAK/S/25696,3,7.5,0,0,39,0,0,29,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18010,YAK/S/25698,2,2.5,0,0,73,1,0,38,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
18011,YAK/S/25701,2,2.5,1,1,70,1,0,28,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
18012,YAK/S/25702,2,7.5,0,0,79,0,0,27,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
18013,YAK/S/25704,2,12.5,1,0,39,0,0,28,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18014,YAK/S/25705,2,7.5,0,0,45,1,0,26,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18015,YAK/S/25706,4,7.5,0,0,47,1,0,34,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18016,YAK/S/25707,2,7.5,1,0,61,1,0,32,10,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
18017,YAK/S/25708,2,12.5,0,0,48,1,0,30,7,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18018,YAK/S/25709,2,12.5,1,0,41,0,0,34,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
18019,YAK/S/25710,2,2.5,1,0,54,0,0,34,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18020,YAK/S/25712,4,7.5,0,0,39,1,0,32,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
18021,YAK/S/25713,2,0.0,0,0,73,1,0,26,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18022,YAK/S/25714,2,12.5,1,1,43,1,0,41,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
18023,YAK/S/25715,3,0.0,0,0,41,1,0,26,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18024,YAK/S/25717,2,12.5,1,0,44,1,0,33,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
18025,YAK/S/25718,2,7.5,0,0,61,1,0,32,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
18026,YAK/S/25720,2,7.5,0,0,37,1,0,42,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
18027,YAK/S/25723,2,12.5,1,0,47,1,0,44,17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
18028,YAK/S/25725,2,10.0,1,0,78,1,0,31,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18029,YAK/S/25726,2,12.5,0,0,41,0,0,27,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
18030,YAK/S/25727,2,2.5,0,0,54,4,0,22,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18031,YAK/S/25729,2,0.0,1,0,41,0,0,28,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
18032,YAK/S/25730,2,0.0,0,0,42,5,0,22,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18033,YAK/S/25734,2,10.0,0,0,51,1,0,25,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18034,YAK/S/25735,2,2.5,1,0,43,0,0,35,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18035,YAK/S/25736,2,7.5,0,0,50,2,0,22,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18036,YAK/S/25737,2,7.5,0,0,46,1,0,39,10,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
18037,YAK/S/25738,2,10.0,1,0,50,0,1,38,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18038,YAK/S/25741,2,12.5,1,0,73,1,0,26,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
18039,YAK/S/25743,2,7.5,0,0,73,0,0,29,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18040,YAK/S/25744,2,2.5,1,0,44,1,0,35,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
18041,YAK/S/25745,2,7.5,0,0,52,1,0,30,10,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18042,YAK/S/25746,3,7.5,1,0,50,1,0,32,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18043,YAK/S/25748,2,12.5,1,0,41,0,0,39,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
18044,YAK/S/25749,5,12.5,1,0,71,0,0,24,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18045,YAK/S/25751,2,10.0,0,0,58,0,0,29,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
18046,YAK/S/25752,2,0.0,0,0,52,0,0,25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
18047,YAK/S/25753,2,12.5,0,0,51,5,0,34,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18048,YAK/S/25755,2,10.0,0,0,46,1,0,31,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
18049,YAK/S/25756,2,12.5,1,0,74,0,0,25,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
18050,YAK/S/25760,2,7.5,1,0,60,1,0,26,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
18051,YAK/S/25764,2,7.5,1,0,53,2,0,34,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
18052,YAK/S/25765,2,12.5,1,0,49,1,1,32,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18053,YAK/S/25766,2,12.5,1,0,48,1,0,25,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18054,YAK/S/25767,2,7.5,0,0,51,5,0,36,8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
18055,YAK/S/25770,2,0.0,0,0,73,1,0,26,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
18056,YAK/S/25771,2,2.5,0,0,53,1,0,32,10,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18057,YAK/S/25773,2,7.5,1,0,79,1,1,30,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
18058,YAK/S/25775,2,12.5,1,0,40,3,0,33,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18059,YAK/S/25776,2,5.0,0,0,38,1,0,27,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18060,YAK/S/25777,2,0.0,1,0,36,0,0,27,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18061,YAK/S/25778,2,7.5,1,0,78,1,0,31,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
18062,YAK/S/25779,2,7.5,0,0,63,0,0,28,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
18063,YAK/S/25780,2,5.0,0,0,42,1,0,24,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18064,YAK/S/25781,2,7.5,0,0,71,0,0,46,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18065,YAK/S/25783,2,10.0,1,1,85,1,1,33,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18066,YAK/S/25786,2,12.5,1,0,86,2,1,19,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18067,YAK/S/25788,2,12.5,1,0,43,1,0,29,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18068,YAK/S/25792,2,5.0,0,0,44,5,0,34,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18069,YAK/S/25794,3,7.5,0,0,79,0,0,30,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18070,YAK/S/25795,2,12.5,1,0,42,4,0,21,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18071,YAK/S/25797,3,7.5,0,0,52,1,0,28,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18072,YAK/S/25798,2,7.5,0,0,52,1,0,31,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
18073,YAK/S/25799,2,7.5,0,0,77,0,0,32,8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
18074,YAK/S/25801,2,12.5,0,0,64,0,0,47,15,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
18075,YAK/S/25802,2,10.0,0,0,38,0,0,26,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18076,YAK/S/25804,2,7.5,0,0,43,1,0,30,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18077,YAK/S/25805,2,7.5,0,0,54,0,0,21,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18078,YAK/S/25806,2,0.0,0,0,50,3,0,27,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18079,YAK/S/25808,4,2.5,0,0,59,1,0,25,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
18080,YAK/S/25809,2,10.0,0,0,46,0,0,37,11,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18081,YAK/S/25810,2,7.5,0,0,53,1,0,47,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18082,YAK/S/25811,2,12.5,1,0,48,0,1,31,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
18083,YAK/S/25812,2,7.5,0,0,50,0,0,34,8,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
18084,YAK/S/25813,2,10.0,0,0,70,0,0,55,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
18085,YAK/S/25814,3,7.5,0,0,54,0,0,36,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18086,YAK/S/25815,2,12.5,1,0,48,1,0,35,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
18087,YAK/S/25816,2,7.5,0,0,80,1,0,44,12,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
18088,YAK/S/25818,2,12.5,1,0,53,1,0,31,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18089,YAK/S/25820,2,7.5,1,0,52,1,0,33,9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
18090,YAK/S/25821,2,12.5,0,0,49,1,1,27,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
18091,YAK/S/25822,2,10.0,1,0,52,2,0,46,19,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18092,YAK/S/25823,2,7.5,0,0,55,2,1,33,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
18093,YAK/S/25825,2,0.0,1,0,70,1,0,24,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
18094,YAK/S/25826,2,10.0,0,0,59,1,0,32,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
18095,YAK/S/25827,2,2.5,0,0,60,1,0,40,12,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
18096,YAK/S/25828,3,2.5,0,0,61,0,0,33,8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
18097,YAK/S/25829,3,7.5,0,0,77,0,0,29,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
18098,YAK/S/25830,2,10.0,1,0,59,1,0,34,7,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
18099,YAK/S/25831,2,7.5,0,0,60,0,0,39,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
18100,YAK/S/25832,3,12.5,1,0,45,1,0,41,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18101,YAK/S/25833,2,7.5,0,0,41,1,0,27,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18102,YAK/S/25834,2,7.5,0,0,72,0,0,39,11,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
18103,YAK/S/25835,3,7.5,0,0,74,0,0,36,7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18104,YAK/S/25837,2,10.0,0,0,51,5,0,38,11,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18105,YAK/S/25838,4,7.5,0,0,80,1,0,30,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18106,YAK/S/25841,2,0.0,0,0,39,1,0,20,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
18107,YAK/S/25842,2,12.5,0,0,56,1,0,30,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
18108,YAK/S/25843,2,7.5,0,0,44,0,0,31,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18109,YAK/S/25844,3,5.0,0,0,82,4,0,35,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
18110,YAK/S/25846,4,7.5,0,0,71,1,0,33,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
18111,YAK/S/25847,2,12.5,0,0,40,1,0,35,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18112,YAK/S/25848,2,12.5,1,0,51,0,0,44,19,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
18113,YAK/S/25849,2,2.5,0,0,43,1,0,46,18,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
18114,YAK/S/25850,2,5.0,1,0,59,0,0,35,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
18115,YAK/S/25851,3,2.5,0,0,45,0,0,29,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
18116,YAK/S/25852,2,12.5,1,0,63,0,0,33,9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
18117,YAK/S/25854,2,7.5,1,0,41,1,0,27,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18118,YAK/S/25855,2,7.5,0,0,55,1,0,42,15,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18119,YAK/S/25856,2,2.5,0,0,69,0,0,34,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18120,YAK/S/25857,2,7.5,0,0,76,1,0,33,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
18121,YAK/S/25858,4,7.5,1,0,62,1,0,25,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
18122,YAK/S/25859,2,7.5,0,0,53,1,0,54,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18123,YAK/S/25860,2,10.0,0,0,51,0,0,25,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
18124,YAK/S/25862,2,12.5,1,0,87,1,1,42,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
18125,YAK/S/25864,2,7.5,0,0,56,1,0,30,9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18126,YAK/S/25865,2,10.0,0,0,49,1,0,31,10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18127,YAK/S/25867,2,12.5,0,0,53,1,0,37,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18128,YAK/S/25871,2,12.5,1,0,44,0,0,33,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18129,YAK/S/25873,4,2.5,0,0,39,4,0,39,11,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18130,YAK/S/25875,4,0.0,0,0,42,1,0,30,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18131,YAK/S/25876,2,10.0,1,0,61,1,0,31,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
18132,YAK/S/25877,4,7.5,0,0,74,1,0,24,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18133,YAK/S/25878,2,10.0,1,1,50,1,0,27,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18134,YAK/S/25879,3,2.5,0,0,53,1,0,32,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18135,YAK/S/25880,2,2.5,0,0,81,0,0,33,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18136,YAK/S/25881,3,7.5,0,0,74,5,0,35,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
18137,YAK/S/25882,2,7.5,0,0,52,0,0,28,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18138,YAK/S/25883,2,2.5,0,0,41,1,0,27,9,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
18139,YAK/S/25884,2,7.5,0,0,49,0,0,27,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18140,YAK/S/25885,2,2.5,0,0,45,0,0,18,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18141,YAK/S/25887,2,7.5,1,0,61,1,0,29,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
18142,YAK/S/25888,2,5.0,0,0,52,1,0,30,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18143,YAK/S/25892,2,7.5,0,0,73,0,0,38,8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
18144,YAK/S/25893,2,12.5,1,0,42,1,0,35,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18145,YAK/S/25894,2,7.5,1,0,54,3,0,34,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18146,YAK/S/25895,2,0.0,0,0,71,1,0,26,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
18147,YAK/S/25896,2,10.0,0,0,48,1,0,30,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18148,YAK/S/25897,3,2.5,0,0,41,0,0,27,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18149,YAK/S/25898,3,2.5,1,0,54,1,0,25,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
18150,YAK/S/25899,2,10.0,0,0,37,1,0,23,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18151,YAK/S/25902,2,10.0,1,0,68,6,0,34,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18152,YAK/S/25904,2,12.5,0,0,47,1,0,27,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18153,YAK/S/25905,2,7.5,0,0,51,0,0,36,11,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18154,YAK/S/25907,2,7.5,0,0,42,1,0,43,18,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18155,YAK/S/25908,2,7.5,0,0,70,1,0,44,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18156,YAK/S/25909,2,7.5,1,0,62,4,0,30,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
18157,YAK/S/25911,2,7.5,1,0,51,1,0,32,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18158,YAK/S/25912,2,5.0,0,0,46,1,0,41,14,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18159,YAK/S/25913,2,2.5,0,0,42,1,0,25,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18160,YAK/S/25916,2,7.5,0,0,63,1,0,38,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
18161,YAK/S/25917,2,2.5,0,0,76,1,0,23,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
18162,YAK/S/25918,4,2.5,1,0,47,1,0,31,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18163,YAK/S/25919,2,2.5,0,0,39,1,0,43,17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18164,YAK/S/25920,3,7.5,0,0,50,1,0,34,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18165,YAK/S/25921,2,12.5,1,0,43,0,0,29,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18166,YAK/S/25922,3,7.5,0,0,77,1,0,30,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
18167,YAK/S/25923,2,12.5,1,0,52,3,0,37,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18168,YAK/S/25925,2,12.5,1,0,74,0,0,40,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
18169,YAK/S/25926,2,7.5,1,0,75,1,0,28,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
18170,YAK/S/25927,2,7.5,0,0,65,1,0,41,18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
18171,YAK/S/25928,2,7.5,0,0,76,1,0,35,9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
18172,YAK/S/25929,2,7.5,0,0,78,1,0,28,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
18173,YAK/S/25931,2,0.0,1,0,39,0,0,26,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
18174,YAK/S/25933,2,7.5,1,0,57,0,1,32,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
18175,YAK/S/25935,3,7.5,1,0,42,6,0,28,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18176,YAK/S/25937,2,2.5,0,0,49,0,0,31,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
18177,YAK/S/25938,3,5.0,0,0,42,2,0,27,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18178,YAK/S/25939,2,5.0,0,0,53,4,0,48,8,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
18179,YAK/S/25940,2,7.5,1,0,43,1,0,40,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
18180,YAK/S/25943,2,12.5,1,0,40,1,0,24,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18181,YAK/S/25944,2,12.5,1,0,48,1,0,45,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
18182,YAK/S/25946,2,12.5,0,0,42,2,0,36,10,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
18183,YAK/S/25947,2,10.0,0,0,51,1,0,48,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18184,YAK/S/25950,2,0.0,0,0,46,0,0,25,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
18185,YAK/S/25951,2,7.5,1,0,80,0,0,39,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
18186,YAK/S/25952,2,2.5,0,0,61,0,0,37,9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
18187,YAK/S/25953,2,7.5,0,0,55,0,0,37,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
18188,YAK/S/25954,2,12.5,1,0,52,5,0,31,9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
